"","cage","site","depth","station","week","survivors","avlength","SD","tl","biom","min.do","max.do","mean.do","sd.do","min.temp","max.temp","mean.temp","sd.T","do.dur","temp.dur","mean.sal","sd.sal","ssat","index","fishID","Fish","fishlength","n","death.week","event","event2","start","end"
"376","MS2","M","shallow","MS",7,5,62,7.456540753,310,2805.13682292821,3.99,14.56,7.57663624511082,2.02356493375896,20.32,26.92,22.6000521512386,1.14874934713838,0,0,28.7707054758801,0.39622653023213,3060,"MS2_7_X5","MS2_X5","X5",71,9,9,3,0,7,8
"377","MS2","M","shallow","MS",8,5,63.6,5.678027827,318,2995.81662012937,3.49,9.95,6.42881326352531,1.08825162356296,20.26,25.76,22.8848167539267,1.64324869353659,0,0,29.6014492146597,0.468254030280981,315,"MS2_8_X5","MS2_X5","X5",74,9,9,1,1,8,9
"378","MS2","M","shallow","MS",1,7,45.71428571,6.157789161,320,1336.24074939352,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS2_1_X6","MS2_X6","X6",50,2,2,1,1,1,2
"379","MS2","M","shallow","MS",1,7,45.71428571,6.157789161,320,1336.24074939352,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS2_1_X7","MS2_X7","X7",52,2,2,1,1,1,2
"380","MS3","M","shallow","MS",1,7,39.57142857,5.551245494,277,809.163014889687,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS3_1_X1","MS3_X1","X1",30,9,9,3,0,1,2
"381","MS3","M","shallow","MS",2,7,43,7.171371656,301,1119.91039966814,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS3_2_X1","MS3_X1","X1",30,9,9,3,0,2,3
"382","MS3","M","shallow","MS",3,7,45,7.309485032,315,1307.66165144205,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS3_3_X1","MS3_X1","X1",30,9,9,3,0,3,4
"383","MS3","M","shallow","MS",4,7,45.85714286,9.326284997,321,1486.49070478267,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS3_4_X1","MS3_X1","X1",30,9,9,3,0,4,5
"384","MS3","M","shallow","MS",5,7,49.28571429,8.361720358,345,1830.5680824426,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS3_5_X1","MS3_X1","X1",34,9,9,3,0,5,6
"385","MS3","M","shallow","MS",6,5,55.2,4.833218389,276,1801.30202207742,4.43,11.24,6.56046956521739,1.25693544500992,20.18,26.96,22.7568347826087,1.51270037939192,0,0,28.0213895652174,0.371364123034237,930,"MS3_6_X1","MS3_X1","X1",49,9,9,3,0,6,7
"386","MS3","M","shallow","MS",7,4,60.75,1.089724736,243,1962.47599449526,3.99,14.56,7.57663624511082,2.02356493375896,20.32,26.92,22.6000521512386,1.14874934713838,0,0,28.7707054758801,0.39622653023213,3060,"MS3_7_X1","MS3_X1","X1",59,9,9,3,0,7,8
"387","MS3","M","shallow","MS",8,4,60,3.674234614,240,1906.63061219008,3.49,9.95,6.42881326352531,1.08825162356296,20.26,25.76,22.8848167539267,1.64324869353659,0,0,29.6014492146597,0.468254030280981,315,"MS3_8_X1","MS3_X1","X1",55,9,9,1,1,8,9
"388","MS3","M","shallow","MS",1,7,39.57142857,5.551245494,277,809.163014889687,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS3_1_X2","MS3_X2","X2",36,9,9,3,0,1,2
"389","MS3","M","shallow","MS",2,7,43,7.171371656,301,1119.91039966814,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS3_2_X2","MS3_X2","X2",36,9,9,3,0,2,3
"390","MS3","M","shallow","MS",3,7,45,7.309485032,315,1307.66165144205,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS3_3_X2","MS3_X2","X2",42,9,9,3,0,3,4
"391","MS3","M","shallow","MS",4,7,45.85714286,9.326284997,321,1486.49070478267,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS3_4_X2","MS3_X2","X2",38,9,9,3,0,4,5
"392","MS3","M","shallow","MS",5,7,49.28571429,8.361720358,345,1830.5680824426,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS3_5_X2","MS3_X2","X2",44,9,9,3,0,5,6
"393","MS3","M","shallow","MS",6,5,55.2,4.833218389,276,1801.30202207742,4.43,11.24,6.56046956521739,1.25693544500992,20.18,26.96,22.7568347826087,1.51270037939192,0,0,28.0213895652174,0.371364123034237,930,"MS3_6_X2","MS3_X2","X2",51,9,9,3,0,6,7
"394","MS3","M","shallow","MS",7,4,60.75,1.089724736,243,1962.47599449526,3.99,14.56,7.57663624511082,2.02356493375896,20.32,26.92,22.6000521512386,1.14874934713838,0,0,28.7707054758801,0.39622653023213,3060,"MS3_7_X2","MS3_X2","X2",61,9,9,3,0,7,8
"395","MS3","M","shallow","MS",8,4,60,3.674234614,240,1906.63061219008,3.49,9.95,6.42881326352531,1.08825162356296,20.26,25.76,22.8848167539267,1.64324869353659,0,0,29.6014492146597,0.468254030280981,315,"MS3_8_X2","MS3_X2","X2",58,9,9,1,1,8,9
"396","MS3","M","shallow","MS",1,7,39.57142857,5.551245494,277,809.163014889687,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS3_1_X3","MS3_X3","X3",40,9,9,3,0,1,2
"397","MS3","M","shallow","MS",2,7,43,7.171371656,301,1119.91039966814,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS3_2_X3","MS3_X3","X3",43,9,9,3,0,2,3
"398","MS3","M","shallow","MS",3,7,45,7.309485032,315,1307.66165144205,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS3_3_X3","MS3_X3","X3",45,9,9,3,0,3,4
"399","MS3","M","shallow","MS",4,7,45.85714286,9.326284997,321,1486.49070478267,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS3_4_X3","MS3_X3","X3",40,9,9,3,0,4,5
"400","MS3","M","shallow","MS",5,7,49.28571429,8.361720358,345,1830.5680824426,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS3_5_X3","MS3_X3","X3",44,9,9,3,0,5,6
"401","MS3","M","shallow","MS",6,5,55.2,4.833218389,276,1801.30202207742,4.43,11.24,6.56046956521739,1.25693544500992,20.18,26.96,22.7568347826087,1.51270037939192,0,0,28.0213895652174,0.371364123034237,930,"MS3_6_X3","MS3_X3","X3",55,9,9,3,0,6,7
"402","MS3","M","shallow","MS",7,4,60.75,1.089724736,243,1962.47599449526,3.99,14.56,7.57663624511082,2.02356493375896,20.32,26.92,22.6000521512386,1.14874934713838,0,0,28.7707054758801,0.39622653023213,3060,"MS3_7_X3","MS3_X3","X3",61,9,9,3,0,7,8
"403","MS3","M","shallow","MS",8,4,60,3.674234614,240,1906.63061219008,3.49,9.95,6.42881326352531,1.08825162356296,20.26,25.76,22.8848167539267,1.64324869353659,0,0,29.6014492146597,0.468254030280981,315,"MS3_8_X3","MS3_X3","X3",63,9,9,1,1,8,9
"404","MS3","M","shallow","MS",1,7,39.57142857,5.551245494,277,809.163014889687,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS3_1_X4","MS3_X4","X4",38,9,9,3,0,1,2
"405","MS3","M","shallow","MS",2,7,43,7.171371656,301,1119.91039966814,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS3_2_X4","MS3_X4","X4",48,9,9,3,0,2,3
"406","MS3","M","shallow","MS",3,7,45,7.309485032,315,1307.66165144205,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS3_3_X4","MS3_X4","X4",47,9,9,3,0,3,4
"407","MS3","M","shallow","MS",4,7,45.85714286,9.326284997,321,1486.49070478267,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS3_4_X4","MS3_X4","X4",50,9,9,3,0,4,5
"408","MS3","M","shallow","MS",5,7,49.28571429,8.361720358,345,1830.5680824426,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS3_5_X4","MS3_X4","X4",52,9,9,3,0,5,6
"409","MS3","M","shallow","MS",6,5,55.2,4.833218389,276,1801.30202207742,4.43,11.24,6.56046956521739,1.25693544500992,20.18,26.96,22.7568347826087,1.51270037939192,0,0,28.0213895652174,0.371364123034237,930,"MS3_6_X4","MS3_X4","X4",59,9,9,3,0,6,7
"410","MS3","M","shallow","MS",7,4,60.75,1.089724736,243,1962.47599449526,3.99,14.56,7.57663624511082,2.02356493375896,20.32,26.92,22.6000521512386,1.14874934713838,0,0,28.7707054758801,0.39622653023213,3060,"MS3_7_X4","MS3_X4","X4",62,9,9,3,0,7,8
"411","MS3","M","shallow","MS",8,4,60,3.674234614,240,1906.63061219008,3.49,9.95,6.42881326352531,1.08825162356296,20.26,25.76,22.8848167539267,1.64324869353659,0,0,29.6014492146597,0.468254030280981,315,"MS3_8_X4","MS3_X4","X4",64,9,9,1,1,8,9
"412","MS3","M","shallow","MS",1,7,39.57142857,5.551245494,277,809.163014889687,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS3_1_X5","MS3_X5","X5",40,7,7,3,0,1,2
"413","MS3","M","shallow","MS",2,7,43,7.171371656,301,1119.91039966814,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS3_2_X5","MS3_X5","X5",43,7,7,3,0,2,3
"414","MS3","M","shallow","MS",3,7,45,7.309485032,315,1307.66165144205,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS3_3_X5","MS3_X5","X5",45,7,7,3,0,3,4
"415","MS3","M","shallow","MS",4,7,45.85714286,9.326284997,321,1486.49070478267,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS3_4_X5","MS3_X5","X5",50,7,7,3,0,4,5
"416","MS3","M","shallow","MS",5,7,49.28571429,8.361720358,345,1830.5680824426,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS3_5_X5","MS3_X5","X5",54,7,7,3,0,5,6
"417","MS3","M","shallow","MS",6,5,55.2,4.833218389,276,1801.30202207742,4.43,11.24,6.56046956521739,1.25693544500992,20.18,26.96,22.7568347826087,1.51270037939192,0,0,28.0213895652174,0.371364123034237,930,"MS3_6_X5","MS3_X5","X5",62,7,7,1,1,6,7
"418","MS3","M","shallow","MS",1,7,39.57142857,5.551245494,277,809.163014889687,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS3_1_X6","MS3_X6","X6",44,6,6,3,0,1,2
"419","MS3","M","shallow","MS",2,7,43,7.171371656,301,1119.91039966814,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS3_2_X6","MS3_X6","X6",49,6,6,3,0,2,3
"420","MS3","M","shallow","MS",3,7,45,7.309485032,315,1307.66165144205,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS3_3_X6","MS3_X6","X6",51,6,6,3,0,3,4
"421","MS3","M","shallow","MS",4,7,45.85714286,9.326284997,321,1486.49070478267,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS3_4_X6","MS3_X6","X6",56,6,6,3,0,4,5
"422","MS3","M","shallow","MS",5,7,49.28571429,8.361720358,345,1830.5680824426,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS3_5_X6","MS3_X6","X6",58,6,6,1,1,5,6
"423","MS3","M","shallow","MS",1,7,39.57142857,5.551245494,277,809.163014889687,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS3_1_X7","MS3_X7","X7",49,6,6,3,0,1,2
"424","MS3","M","shallow","MS",2,7,43,7.171371656,301,1119.91039966814,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS3_2_X7","MS3_X7","X7",52,6,6,3,0,2,3
"425","MS3","M","shallow","MS",3,7,45,7.309485032,315,1307.66165144205,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS3_3_X7","MS3_X7","X7",55,6,6,3,0,3,4
"426","MS3","M","shallow","MS",4,7,45.85714286,9.326284997,321,1486.49070478267,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS3_4_X7","MS3_X7","X7",57,6,6,3,0,4,5
"427","MS3","M","shallow","MS",5,7,49.28571429,8.361720358,345,1830.5680824426,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS3_5_X7","MS3_X7","X7",59,6,6,1,1,5,6
"428","MS4","M","shallow","MS",1,8,44.75,6.456585785,358,1441.86173431731,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS4_1_X1","MS4_X1","X1",35,12,12,3,0,1,2
"429","MS4","M","shallow","MS",2,8,44.125,7.639330795,353,1416.0510182527,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS4_2_X1","MS4_X1","X1",30,12,12,3,0,2,3
"430","MS4","M","shallow","MS",3,8,45.375,6.981001003,363,1533.84027866558,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS4_3_X1","MS4_X1","X1",35,12,12,3,0,3,4
"431","MS4","M","shallow","MS",4,8,51.75,6.923691212,414,2386.48125571461,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS4_4_X1","MS4_X1","X1",39,12,12,3,0,4,5
"432","MS4","M","shallow","MS",5,8,56,5.590169944,448,3062.09952825948,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS4_5_X1","MS4_X1","X1",47,12,12,3,0,5,6
"433","MS4","M","shallow","MS",6,8,53,5.244044241,424,2514.17739441183,4.43,11.24,6.56046956521739,1.25693544500992,20.18,26.96,22.7568347826087,1.51270037939192,0,0,28.0213895652174,0.371364123034237,930,"MS4_6_X1","MS4_X1","X1",45,12,12,3,0,6,7
"434","MS4","M","shallow","MS",7,6,60.33333333,3.726779962,362,2919.32561742022,3.99,14.56,7.57663624511082,2.02356493375896,20.32,26.92,22.6000521512386,1.14874934713838,0,0,28.7707054758801,0.39622653023213,3060,"MS4_7_X1","MS4_X1","X1",56,12,12,3,0,7,8
"435","MS4","M","shallow","MS",8,6,55.83333333,6.202598022,335,2296.74989151514,3.49,9.95,6.42881326352531,1.08825162356296,20.26,25.76,22.8848167539267,1.64324869353659,0,0,29.6014492146597,0.468254030280981,315,"MS4_8_X1","MS4_X1","X1",47,12,12,3,0,8,9
"436","MS4","M","shallow","MS",9,6,55.83333333,3.624760528,335,2215.49912478454,3.69,11.71,7.28762402088773,1.49211000125344,21.84,25.4,23.4800522193211,0.687605295951983,0,0,30.7852434725849,0.399602289999724,2940,"MS4_9_X1","MS4_X1","X1",49,12,12,3,0,9,10
"437","MS4","M","shallow","MS",10,6,52.5,2.217355783,315,1759.79792465899,2.7,12.28,6.46540178571429,1.6500613236664,20.78,26.02,22.8604166666667,1.11076233762696,0,0,30.8956227678571,0.401703312754415,1560,"MS4_10_X1","MS4_X1","X1",50,12,12,3,0,10,11
"438","MS4","M","shallow","MS",11,5,58,2.607680962,290,2095.26945719419,1.89,12.75,6.3792345276873,1.99195352818458,19.84,23.76,21.652345276873,1.05703857209937,30,0,29.5927397394137,0.651905940120232,1410,"MS4_11_X1","MS4_X1","X1",54,12,12,3,0,11,12
"439","MS4","M","shallow","MS",1,8,44.75,6.456585785,358,1441.86173431731,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS4_1_X2","MS4_X2","X2",40,12,12,3,0,1,2
"440","MS4","M","shallow","MS",2,8,44.125,7.639330795,353,1416.0510182527,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS4_2_X2","MS4_X2","X2",36,12,12,3,0,2,3
"441","MS4","M","shallow","MS",3,8,45.375,6.981001003,363,1533.84027866558,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS4_3_X2","MS4_X2","X2",38,12,12,3,0,3,4
"442","MS4","M","shallow","MS",4,8,51.75,6.923691212,414,2386.48125571461,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS4_4_X2","MS4_X2","X2",46,12,12,3,0,4,5
"443","MS4","M","shallow","MS",5,8,56,5.590169944,448,3062.09952825948,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS4_5_X2","MS4_X2","X2",48,12,12,3,0,5,6
"444","MS4","M","shallow","MS",6,8,53,5.244044241,424,2514.17739441183,4.43,11.24,6.56046956521739,1.25693544500992,20.18,26.96,22.7568347826087,1.51270037939192,0,0,28.0213895652174,0.371364123034237,930,"MS4_6_X2","MS4_X2","X2",46,12,12,3,0,6,7
"445","MS4","M","shallow","MS",7,6,60.33333333,3.726779962,362,2919.32561742022,3.99,14.56,7.57663624511082,2.02356493375896,20.32,26.92,22.6000521512386,1.14874934713838,0,0,28.7707054758801,0.39622653023213,3060,"MS4_7_X2","MS4_X2","X2",57,12,12,3,0,7,8
"446","MS4","M","shallow","MS",8,6,55.83333333,6.202598022,335,2296.74989151514,3.49,9.95,6.42881326352531,1.08825162356296,20.26,25.76,22.8848167539267,1.64324869353659,0,0,29.6014492146597,0.468254030280981,315,"MS4_8_X2","MS4_X2","X2",49,12,12,3,0,8,9
"447","MS4","M","shallow","MS",9,6,55.83333333,3.624760528,335,2215.49912478454,3.69,11.71,7.28762402088773,1.49211000125344,21.84,25.4,23.4800522193211,0.687605295951983,0,0,30.7852434725849,0.399602289999724,2940,"MS4_9_X2","MS4_X2","X2",54,12,12,3,0,9,10
"448","MS4","M","shallow","MS",10,6,52.5,2.217355783,315,1759.79792465899,2.7,12.28,6.46540178571429,1.6500613236664,20.78,26.02,22.8604166666667,1.11076233762696,0,0,30.8956227678571,0.401703312754415,1560,"MS4_10_X2","MS4_X2","X2",51,12,12,3,0,10,11
"449","MS4","M","shallow","MS",11,5,58,2.607680962,290,2095.26945719419,1.89,12.75,6.3792345276873,1.99195352818458,19.84,23.76,21.652345276873,1.05703857209937,30,0,29.5927397394137,0.651905940120232,1410,"MS4_11_X2","MS4_X2","X2",57,12,12,3,0,11,12
"450","MS4","M","shallow","MS",1,8,44.75,6.456585785,358,1441.86173431731,1.11,12.28,7.29937282229965,2.1897760905466,17.96,22.38,19.7570731707317,0.930604227635783,180,0,27.7070454336618,0.968879304061795,1815,"MS4_1_X3","MS4_X3","X3",40,12,12,3,0,1,2
"451","MS4","M","shallow","MS",2,8,44.125,7.639330795,353,1416.0510182527,5.19,13.65,8.43976531942634,1.39541806988506,15.54,23.86,18.9147327249022,1.49980761177392,0,0,25.9087276401565,0.350391004707875,3330,"MS4_2_X3","MS4_X3","X3",40,12,12,3,0,2,3
"452","MS4","M","shallow","MS",3,8,45.375,6.981001003,363,1533.84027866558,4.5,13.89,8.01642324888227,1.14184546605668,17.84,24.72,21.1982116244411,1.81560871497537,0,0,26.2692470938897,0.425909508418097,2775,"MS4_3_X3","MS4_X3","X3",42,12,12,3,0,3,4
"453","MS4","M","shallow","MS",4,8,51.75,6.923691212,414,2386.48125571461,3.67,13.57,7.49339721254355,1.58691270371337,20.72,25,22.6500348432056,0.882931614640186,0,0,26.5152421602787,0.41683931733248,2070,"MS4_4_X3","MS4_X3","X3",46,12,12,3,0,4,5
"454","MS4","M","shallow","MS",5,8,56,5.590169944,448,3062.09952825948,3.22,15.7,7.70846354166667,1.92148817373361,20.58,29.38,23.0154427083333,1.27047899757707,0,165,26.5579170572917,0.54294612181595,3795,"MS4_5_X3","MS4_X3","X3",56,12,12,3,0,5,6
"455","MS4","M","shallow","MS",6,8,53,5.244044241,424,2514.17739441183,4.43,11.24,6.56046956521739,1.25693544500992,20.18,26.96,22.7568347826087,1.51270037939192,0,0,28.0213895652174,0.371364123034237,930,"MS4_6_X3","MS4_X3","X3",50,12,12,3,0,6,7
"456","MS4","M","shallow","MS",7,6,60.33333333,3.726779962,362,2919.32561742022,3.99,14.56,7.57663624511082,2.02356493375896,20.32,26.92,22.6000521512386,1.14874934713838,0,0,28.7707054758801,0.39622653023213,3060,"MS4_7_X3","MS4_X3","X3",59,12,12,3,0,7,8
"457","MS4","M","shallow","MS",8,6,55.83333333,6.202598022,335,2296.74989151514,3.49,9.95,6.42881326352531,1.08825162356296,20.26,25.76,22.8848167539267,1.64324869353659,0,0,29.6014492146597,0.468254030280981,315,"MS4_8_X3","MS4_X3","X3",56,12,12,3,0,8,9
"458","MS4","M","shallow","MS",9,6,55.83333333,3.624760528,335,2215.49912478454,3.69,11.71,7.28762402088773,1.49211000125344,21.84,25.4,23.4800522193211,0.687605295951983,0,0,30.7852434725849,0.399602289999724,2940,"MS4_9_X3","MS4_X3","X3",56,12,12,3,0,9,10
"459","MS4","M","shallow","MS",10,6,52.5,2.217355783,315,1759.79792465899,2.7,12.28,6.46540178571429,1.6500613236664,20.78,26.02,22.8604166666667,1.11076233762696,0,0,30.8956227678571,0.401703312754415,1560,"MS4_10_X3","MS4_X3","X3",51,12,12,3,0,10,11
