,cage,site,depth,station,week,survivors,av_length,SD,biom,min.do,max.do,mean.do,sd.do,min.temp,max.temp,mean.temp,sd.T,do.dur,temp.dur,mean.sal,sd.sal,ssat,index,fishID,Survival1,Fish,fishlength,n,death.week,event,event2,start,end
366,CPS2,CP,shallow,CPS,5,7,51.28571429,3.843892585,1922.82813,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS2_5_X7,CPS2_X7,0.7,X7,59,9,8,3,0,4,5
367,CPS2,CP,shallow,CPS,6,7,55.71428571,2.913725436,2549.687418,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS2_6_X7,CPS2_X7,0.7,X7,61,9,8,3,0,5,6
368,CPS2,CP,shallow,CPS,7,7,55.85714286,5.667666979,2658.651106,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS2_7_X7,CPS2_X7,0.7,X7,65,9,8,3,0,6,7
369,CPS2,CP,shallow,CPS,8,7,55.85714286,2.899683304,2572.332298,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS2_8_X7,CPS2_X7,0.7,X7,60,9,8,1,1,7,8
370,CPS2,CP,shallow,CPS,2,8,44.625,2.642796814,1323.295491,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS2_2_X8,CPS2_X8,0.8,X8,49,3,2,1,1,1,2
371,CPS3,CP,shallow,CPS,2,8,43.125,4.226035376,1201.453503,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS3_2_X1,CPS3_X1,1,X1,34,12,12,3,0,1,2
372,CPS3,CP,shallow,CPS,3,8,47,4.974937186,1645.723619,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS3_3_X1,CPS3_X1,1,X1,37,12,12,3,0,2,3
373,CPS3,CP,shallow,CPS,4,8,47.25,4.630064794,1663.857321,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS3_4_X1,CPS3_X1,1,X1,37,12,12,3,0,3,4
374,CPS3,CP,shallow,CPS,5,8,50.25,6.05702072,2114.550266,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS3_5_X1,CPS3_X1,1,X1,37,12,12,3,0,4,5
375,CPS3,CP,shallow,CPS,6,8,50.75,4.175823272,2123.905428,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS3_6_X1,CPS3_X1,1,X1,42,12,12,3,0,5,6
376,CPS3,CP,shallow,CPS,7,7,54.42857143,3.811904018,2366.073752,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS3_7_X1,CPS3_X1,0.875,X1,46,12,12,3,0,6,7
377,CPS3,CP,shallow,CPS,8,7,53.57142857,4.80645824,2266.923134,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS3_8_X1,CPS3_X1,0.875,X1,45,12,12,3,0,7,8
378,CPS3,CP,shallow,CPS,9,7,53,3.251373336,2143.173907,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS3_9_X1,CPS3_X1,0.875,X1,50,12,12,3,0,8,9
379,CPS3,CP,shallow,CPS,10,6,54.83333333,3.975620147,2086.927783,5.85906,10.803354,8.14265951,0.842716794,22.014996,28.03,25.81275566,1.322265216,0,1920,28.63572768,0.307744326,6990,CPS3_10_X1,CPS3_X1,0.75,X1,49,12,12,3,0,9,10
380,CPS3,CP,shallow,CPS,11,1,58,0,415.1987402,6.521001,10.168431,8.259972042,0.918048861,22.083048,25.111362,23.68967381,0.968851649,0,0,28.40234253,0.124381934,1755,CPS3_11_X1,CPS3_X1,0.125,X1,58,12,12,3,0,10,11
381,CPS3,CP,shallow,CPS,2,8,43.125,4.226035376,1201.453503,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS3_2_X2,CPS3_X2,1,X2,41,11,10,3,0,1,2
382,CPS3,CP,shallow,CPS,3,8,47,4.974937186,1645.723619,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS3_3_X2,CPS3_X2,1,X2,44,11,10,3,0,2,3
383,CPS3,CP,shallow,CPS,4,8,47.25,4.630064794,1663.857321,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS3_4_X2,CPS3_X2,1,X2,44,11,10,3,0,3,4
384,CPS3,CP,shallow,CPS,5,8,50.25,6.05702072,2114.550266,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS3_5_X2,CPS3_X2,1,X2,47,11,10,3,0,4,5
385,CPS3,CP,shallow,CPS,6,8,50.75,4.175823272,2123.905428,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS3_6_X2,CPS3_X2,1,X2,49,11,10,3,0,5,6
386,CPS3,CP,shallow,CPS,7,7,54.42857143,3.811904018,2366.073752,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS3_7_X2,CPS3_X2,0.875,X2,54,11,10,3,0,6,7
387,CPS3,CP,shallow,CPS,8,7,53.57142857,4.80645824,2266.923134,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS3_8_X2,CPS3_X2,0.875,X2,48,11,10,3,0,7,8
388,CPS3,CP,shallow,CPS,9,7,53,3.251373336,2143.173907,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS3_9_X2,CPS3_X2,0.875,X2,50,11,10,3,0,8,9
389,CPS3,CP,shallow,CPS,10,6,54.83333333,3.975620147,2086.927783,5.85906,10.803354,8.14265951,0.842716794,22.014996,28.03,25.81275566,1.322265216,0,1920,28.63572768,0.307744326,6990,CPS3_10_X2,CPS3_X2,0.75,X2,50,11,10,1,1,9,10
390,CPS3,CP,shallow,CPS,2,8,43.125,4.226035376,1201.453503,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS3_2_X3,CPS3_X3,1,X3,42,11,10,3,0,1,2
391,CPS3,CP,shallow,CPS,3,8,47,4.974937186,1645.723619,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS3_3_X3,CPS3_X3,1,X3,45,11,10,3,0,2,3
392,CPS3,CP,shallow,CPS,4,8,47.25,4.630064794,1663.857321,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS3_4_X3,CPS3_X3,1,X3,46,11,10,3,0,3,4
393,CPS3,CP,shallow,CPS,5,8,50.25,6.05702072,2114.550266,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS3_5_X3,CPS3_X3,1,X3,48,11,10,3,0,4,5
394,CPS3,CP,shallow,CPS,6,8,50.75,4.175823272,2123.905428,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS3_6_X3,CPS3_X3,1,X3,49,11,10,3,0,5,6
395,CPS3,CP,shallow,CPS,7,7,54.42857143,3.811904018,2366.073752,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS3_7_X3,CPS3_X3,0.875,X3,54,11,10,3,0,6,7
396,CPS3,CP,shallow,CPS,8,7,53.57142857,4.80645824,2266.923134,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS3_8_X3,CPS3_X3,0.875,X3,54,11,10,3,0,7,8
397,CPS3,CP,shallow,CPS,9,7,53,3.251373336,2143.173907,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS3_9_X3,CPS3_X3,0.875,X3,50,11,10,3,0,8,9
398,CPS3,CP,shallow,CPS,10,6,54.83333333,3.975620147,2086.927783,5.85906,10.803354,8.14265951,0.842716794,22.014996,28.03,25.81275566,1.322265216,0,1920,28.63572768,0.307744326,6990,CPS3_10_X3,CPS3_X3,0.75,X3,55,11,10,1,1,9,10
399,CPS3,CP,shallow,CPS,2,8,43.125,4.226035376,1201.453503,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS3_2_X4,CPS3_X4,1,X4,43,11,10,3,0,1,2
400,CPS3,CP,shallow,CPS,3,8,47,4.974937186,1645.723619,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS3_3_X4,CPS3_X4,1,X4,46,11,10,3,0,2,3
401,CPS3,CP,shallow,CPS,4,8,47.25,4.630064794,1663.857321,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS3_4_X4,CPS3_X4,1,X4,48,11,10,3,0,3,4
402,CPS3,CP,shallow,CPS,5,8,50.25,6.05702072,2114.550266,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS3_5_X4,CPS3_X4,1,X4,49,11,10,3,0,4,5
403,CPS3,CP,shallow,CPS,6,8,50.75,4.175823272,2123.905428,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS3_6_X4,CPS3_X4,1,X4,50,11,10,3,0,5,6
404,CPS3,CP,shallow,CPS,7,7,54.42857143,3.811904018,2366.073752,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS3_7_X4,CPS3_X4,0.875,X4,55,11,10,3,0,6,7
405,CPS3,CP,shallow,CPS,8,7,53.57142857,4.80645824,2266.923134,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS3_8_X4,CPS3_X4,0.875,X4,55,11,10,3,0,7,8
406,CPS3,CP,shallow,CPS,9,7,53,3.251373336,2143.173907,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS3_9_X4,CPS3_X4,0.875,X4,51,11,10,3,0,8,9
407,CPS3,CP,shallow,CPS,10,6,54.83333333,3.975620147,2086.927783,5.85906,10.803354,8.14265951,0.842716794,22.014996,28.03,25.81275566,1.322265216,0,1920,28.63572768,0.307744326,6990,CPS3_10_X4,CPS3_X4,0.75,X4,58,11,10,1,1,9,10
408,CPS3,CP,shallow,CPS,2,8,43.125,4.226035376,1201.453503,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS3_2_X5,CPS3_X5,1,X5,44,11,10,3,0,1,2
409,CPS3,CP,shallow,CPS,3,8,47,4.974937186,1645.723619,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS3_3_X5,CPS3_X5,1,X5,48,11,10,3,0,2,3
410,CPS3,CP,shallow,CPS,4,8,47.25,4.630064794,1663.857321,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS3_4_X5,CPS3_X5,1,X5,49,11,10,3,0,3,4
411,CPS3,CP,shallow,CPS,5,8,50.25,6.05702072,2114.550266,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS3_5_X5,CPS3_X5,1,X5,55,11,10,3,0,4,5
412,CPS3,CP,shallow,CPS,6,8,50.75,4.175823272,2123.905428,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS3_6_X5,CPS3_X5,1,X5,51,11,10,3,0,5,6
413,CPS3,CP,shallow,CPS,7,7,54.42857143,3.811904018,2366.073752,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS3_7_X5,CPS3_X5,0.875,X5,56,11,10,3,0,6,7
414,CPS3,CP,shallow,CPS,8,7,53.57142857,4.80645824,2266.923134,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS3_8_X5,CPS3_X5,0.875,X5,56,11,10,3,0,7,8
415,CPS3,CP,shallow,CPS,9,7,53,3.251373336,2143.173907,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS3_9_X5,CPS3_X5,0.875,X5,56,11,10,3,0,8,9
416,CPS3,CP,shallow,CPS,10,6,54.83333333,3.975620147,2086.927783,5.85906,10.803354,8.14265951,0.842716794,22.014996,28.03,25.81275566,1.322265216,0,1920,28.63572768,0.307744326,6990,CPS3_10_X5,CPS3_X5,0.75,X5,58,11,10,1,1,9,10
417,CPS3,CP,shallow,CPS,2,8,43.125,4.226035376,1201.453503,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS3_2_X6,CPS3_X6,1,X6,45,11,10,3,0,1,2
418,CPS3,CP,shallow,CPS,3,8,47,4.974937186,1645.723619,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS3_3_X6,CPS3_X6,1,X6,50,11,10,3,0,2,3
419,CPS3,CP,shallow,CPS,4,8,47.25,4.630064794,1663.857321,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS3_4_X6,CPS3_X6,1,X6,51,11,10,3,0,3,4
420,CPS3,CP,shallow,CPS,5,8,50.25,6.05702072,2114.550266,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS3_5_X6,CPS3_X6,1,X6,55,11,10,3,0,4,5
421,CPS3,CP,shallow,CPS,6,8,50.75,4.175823272,2123.905428,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS3_6_X6,CPS3_X6,1,X6,54,11,10,3,0,5,6
422,CPS3,CP,shallow,CPS,7,7,54.42857143,3.811904018,2366.073752,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS3_7_X6,CPS3_X6,0.875,X6,57,11,10,3,0,6,7
423,CPS3,CP,shallow,CPS,8,7,53.57142857,4.80645824,2266.923134,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS3_8_X6,CPS3_X6,0.875,X6,58,11,10,3,0,7,8
424,CPS3,CP,shallow,CPS,9,7,53,3.251373336,2143.173907,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS3_9_X6,CPS3_X6,0.875,X6,56,11,10,3,0,8,9
425,CPS3,CP,shallow,CPS,10,6,54.83333333,3.975620147,2086.927783,5.85906,10.803354,8.14265951,0.842716794,22.014996,28.03,25.81275566,1.322265216,0,1920,28.63572768,0.307744326,6990,CPS3_10_X6,CPS3_X6,0.75,X6,59,11,10,1,1,9,10
426,CPS3,CP,shallow,CPS,2,8,43.125,4.226035376,1201.453503,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS3_2_X7,CPS3_X7,1,X7,47,10,9,3,0,1,2
427,CPS3,CP,shallow,CPS,3,8,47,4.974937186,1645.723619,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS3_3_X7,CPS3_X7,1,X7,52,10,9,3,0,2,3
428,CPS3,CP,shallow,CPS,4,8,47.25,4.630064794,1663.857321,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS3_4_X7,CPS3_X7,1,X7,51,10,9,3,0,3,4
429,CPS3,CP,shallow,CPS,5,8,50.25,6.05702072,2114.550266,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS3_5_X7,CPS3_X7,1,X7,55,10,9,3,0,4,5
430,CPS3,CP,shallow,CPS,6,8,50.75,4.175823272,2123.905428,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS3_6_X7,CPS3_X7,1,X7,55,10,9,3,0,5,6
431,CPS3,CP,shallow,CPS,7,7,54.42857143,3.811904018,2366.073752,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS3_7_X7,CPS3_X7,0.875,X7,59,10,9,3,0,6,7
432,CPS3,CP,shallow,CPS,8,7,53.57142857,4.80645824,2266.923134,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS3_8_X7,CPS3_X7,0.875,X7,59,10,9,3,0,7,8
433,CPS3,CP,shallow,CPS,9,7,53,3.251373336,2143.173907,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS3_9_X7,CPS3_X7,0.875,X7,58,10,9,1,1,8,9
434,CPS3,CP,shallow,CPS,2,8,43.125,4.226035376,1201.453503,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS3_2_X8,CPS3_X8,1,X8,49,7,6,3,0,1,2
435,CPS3,CP,shallow,CPS,3,8,47,4.974937186,1645.723619,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS3_3_X8,CPS3_X8,1,X8,54,7,6,3,0,2,3
436,CPS3,CP,shallow,CPS,4,8,47.25,4.630064794,1663.857321,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS3_4_X8,CPS3_X8,1,X8,52,7,6,3,0,3,4
437,CPS3,CP,shallow,CPS,5,8,50.25,6.05702072,2114.550266,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS3_5_X8,CPS3_X8,1,X8,56,7,6,3,0,4,5
438,CPS3,CP,shallow,CPS,6,8,50.75,4.175823272,2123.905428,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS3_6_X8,CPS3_X8,1,X8,56,7,6,1,1,5,6
439,CPS4,CP,shallow,CPS,2,10,47.2,3.709447398,2045.632086,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS4_2_X1,CPS4_X1,1,X1,42,12,12,3,0,1,2
440,CPS4,CP,shallow,CPS,3,10,50,3.54964787,2499.63307,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS4_3_X1,CPS4_X1,1,X1,43,12,12,3,0,2,3
441,CPS4,CP,shallow,CPS,4,10,51.9,5.647123161,2947.242855,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS4_4_X1,CPS4_X1,1,X1,44,12,12,3,0,3,4
442,CPS4,CP,shallow,CPS,5,10,54,3.633180425,3283.680452,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS4_5_X1,CPS4_X1,1,X1,48,12,12,3,0,4,5
443,CPS4,CP,shallow,CPS,6,10,55.7,3.46554469,3657.788943,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS4_6_X1,CPS4_X1,1,X1,51,12,12,3,0,5,6
444,CPS4,CP,shallow,CPS,7,10,56,3.768288736,3738.948108,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS4_7_X1,CPS4_X1,1,X1,50,12,12,3,0,6,7
445,CPS4,CP,shallow,CPS,8,10,54.9,3.590264614,3478.533219,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS4_8_X1,CPS4_X1,1,X1,48,12,12,3,0,7,8
446,CPS4,CP,shallow,CPS,9,10,58.6,4.127953488,4410.364174,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS4_9_X1,CPS4_X1,1,X1,53,12,12,3,0,8,9
447,CPS4,CP,shallow,CPS,10,7,57.28571429,2.249716535,2800.242127,5.85906,10.803354,8.14265951,0.842716794,22.014996,28.03,25.81275566,1.322265216,0,1920,28.63572768,0.307744326,6990,CPS4_10_X1,CPS4_X1,0.7,X1,54,12,12,3,0,9,10
448,CPS4,CP,shallow,CPS,11,3,57,4.320493799,1202.213398,6.521001,10.168431,8.259972042,0.918048861,22.083048,25.111362,23.68967381,0.968851649,0,0,28.40234253,0.124381934,1755,CPS4_11_X1,CPS4_X1,0.3,X1,53,12,12,3,0,10,11
449,CPS4,CP,shallow,CPS,2,10,47.2,3.709447398,2045.632086,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS4_2_X10,CPS4_X10,1,X10,53,10,9,3,0,1,2
450,CPS4,CP,shallow,CPS,3,10,50,3.54964787,2499.63307,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS4_3_X10,CPS4_X10,1,X10,55,10,9,3,0,2,3
451,CPS4,CP,shallow,CPS,4,10,51.9,5.647123161,2947.242855,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS4_4_X10,CPS4_X10,1,X10,62,10,9,3,0,3,4
452,CPS4,CP,shallow,CPS,5,10,54,3.633180425,3283.680452,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS4_5_X10,CPS4_X10,1,X10,60,10,9,3,0,4,5
453,CPS4,CP,shallow,CPS,6,10,55.7,3.46554469,3657.788943,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS4_6_X10,CPS4_X10,1,X10,62,10,9,3,0,5,6
454,CPS4,CP,shallow,CPS,7,10,56,3.768288736,3738.948108,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS4_7_X10,CPS4_X10,1,X10,62,10,9,3,0,6,7
455,CPS4,CP,shallow,CPS,8,10,54.9,3.590264614,3478.533219,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS4_8_X10,CPS4_X10,1,X10,61,10,9,3,0,7,8
456,CPS4,CP,shallow,CPS,9,10,58.6,4.127953488,4410.364174,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS4_9_X10,CPS4_X10,1,X10,69,10,9,1,1,8,9
457,CPS4,CP,shallow,CPS,2,10,47.2,3.709447398,2045.632086,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS4_2_X2,CPS4_X2,1,X2,42,12,12,3,0,1,2
458,CPS4,CP,shallow,CPS,3,10,50,3.54964787,2499.63307,3.71,14.78,9.613259452,1.81698767,18.76,24.23,21.84847458,1.2119371,0,0,29.01779696,0.551631557,8025,CPS4_3_X2,CPS4_X2,1,X2,47,12,12,3,0,2,3
459,CPS4,CP,shallow,CPS,4,10,51.9,5.647123161,2947.242855,1.35,12.77,7.340573913,2.37949886,17.33,23.38,19.84888696,1.337436369,45,0,30.178871,0.384820757,2475,CPS4_4_X2,CPS4_X2,1,X2,45,12,12,3,0,3,4
460,CPS4,CP,shallow,CPS,5,10,54,3.633180425,3283.680452,4.2,15.94,8.832321547,1.76382245,18.3,26.17,21.97420139,1.698650561,0,0,28.97591317,0.444085427,6690,CPS4_5_X2,CPS4_X2,1,X2,49,12,12,3,0,4,5
461,CPS4,CP,shallow,CPS,6,10,55.7,3.46554469,3657.788943,2.54,15.31,8.2745,2.74156565,21.14,27.51,23.59635417,1.214265175,0,120,28.97605679,0.440331186,3585,CPS4_6_X2,CPS4_X2,1,X2,51,12,12,3,0,5,6
462,CPS4,CP,shallow,CPS,7,10,56,3.768288736,3738.948108,4.86,14.9,9.207591146,1.752913627,19.32,26.01,22.40945313,1.414878736,0,0,29.44472267,0.437488838,6855,CPS4_7_X2,CPS4_X2,1,X2,51,12,12,3,0,6,7
463,CPS4,CP,shallow,CPS,8,10,54.9,3.590264614,3478.533219,6.46,12.5,8.742864583,1.212383333,21.99,26.45,24.55578125,0.910117669,0,0,28.70277761,0.38711114,5550,CPS4_8_X2,CPS4_X2,1,X2,50,12,12,3,0,7,8
464,CPS4,CP,shallow,CPS,9,10,58.6,4.127953488,4410.364174,4.94,15.96,9.213652872,2.351515825,22.9,27.29,24.89642857,0.848144665,0,165,28.17337773,0.308487251,5910,CPS4_9_X2,CPS4_X2,1,X2,55,12,12,3,0,8,9
465,CPS4,CP,shallow,CPS,10,7,57.28571429,2.249716535,2800.242127,5.85906,10.803354,8.14265951,0.842716794,22.014996,28.03,25.81275566,1.322265216,0,1920,28.63572768,0.307744326,6990,CPS4_10_X2,CPS4_X2,0.7,X2,55,12,12,3,0,9,10
466,CPS4,CP,shallow,CPS,11,3,57,4.320493799,1202.213398,6.521001,10.168431,8.259972042,0.918048861,22.083048,25.111362,23.68967381,0.968851649,0,0,28.40234253,0.124381934,1755,CPS4_11_X2,CPS4_X2,0.3,X2,55,12,12,3,0,10,11
467,CPS4,CP,shallow,CPS,2,10,47.2,3.709447398,2045.632086,6.4,15.27,10.12221758,1.667092701,14.35,23.73,19.34135731,2.105790124,0,0,30.13545512,0.653786152,9555,CPS4_2_X3,CPS4_X3,1,X3,44,12,12,3,0,1,2
